ISDN,AMOUNT,MONTH_ACTIVE,AMOUNT_TOPUP_AVG_MONTH,AMOUNT_TOPUP_MONTH_CHECK,ARPU_EACH_MONTH,ARPU_AVG,STATUS
JcXifxH3Izy4620h9Rfo5w==,50000,74,366667,440000,375694,375694,1
VPrROa94/I02CnH/fARuYg==,25000,51.850059737,300000,300000,113766,341298,1
A/D4TOgCqMhAvZ46qpIBDw==,50000,209.817801672,266667,300000,261238,261238,1
U9nYHFmlmNztn2X+eoMvAA==,45000,63.398446833,233333,200000,260344,260344,1
jrHfCCEZC5Tq9jS/qua14g==,50000,177.882317801,750000,700000,624436,624436,1
nqZUFxU8Vhgkw73SSLDwNw==,20000,145.794504181,135000,220000,110513,110513,0
HKMBrVsx7teHrgXD/sa0Ig==,45000,105.65651135,350000,200000,476317,476317,1
k7KbKlxH0vxOi/pi6HkbVQ==,15000,49.697729988,76667,120000,76663,76663,0
AcoDq0NiOO/vboeYaKre9A==,50000,114.785543608,1933333,1700000,1761157,1761157,1
FUxijeoZo+RmWEdiMBC4HQ==,50000,146.624253285,283333,150000,285012,285012,1
pNnlp7m3K3OwLEnIyPtcVw==,35000,124.753285543,161667,275000,152659,152659,1
LXJJX387LOSDchB35XuZCQ==,40000,41.721027479,176667,200000,163886,163886,1
peFiM4WoupJnp8EjkgLwpA==,50000,28.075866188,300000,400000,303803,303803,1
SLPYjLHJJHFxhGEr3lYPMg==,45000,99.591995221,250000,400000,263595,263595,1
O5apvVHxTe5KLG2TTqMDsA==,40000,27.204898446,200000,190000,192979,192979,1
zjLVvWdGdESe8y3ToMWj1Q==,50000,87.108124253,263333,230000,258424,258424,1
cvl2jKeeJFbvB8UauA0e0Q==,35000,138.624253285,150000,200000,145544,145544,1
6LbikXCWE4ba6Ko8PBCUXQ==,40000,60.850059737,170000,90000,182148,182148,1
2D7LvYVett3vv2WMeu/WBQ==,20000,100.665471923,83333,20000,103961,103961,0
pU+x2Iif6ZbTFQ/Zbp+RnQ==,15000,27.149342891,56667,50000,56672,56672,0
YdNIYDS8zA15yhrMr8Pj9w==,15000,121.826762246,100000,150000,66561,99842,0
mc41YTCx+DvAQ1ToUAB8dA==,5000,121.600955794,26667,20000,32823,32823,0
Dz9CFrWzzGiPiztM/Z99qw==,5000,25.988052568,30000,10000,33308,33308,0
B1INf0DfWraqRmDdyOpdQg==,50000,54.366188769,343333,460000,336753,336753,1
rnJHssjVyk+6JiSG1mzxmA==,45000,40.688769414,236667,140000,226281,226281,1
3cOomXvN+kfSp511Gy80Dw==,35000,61.94683393,150000,200000,189942,189942,1
jpMXWSIqaSh7VaOHDJD++w==,10000,102.591995221,40000,20000,46881,46881,1
DWjn/lIlID25dDeOGsO0gQ==,40000,56.075866188,173333,260000,162747,162747,1
ApcFqU2j1xqhd8s6H5Nj1w==,5000,22.826762246,80000,80000,59329,88994,0
cTVlR9gQm3iOoG04NpdNhw==,45000,38.108124253,250000,380000,256346,256346,1
cMyiZYY6umx2TY0XRlQVOA==,30000,50.407407407,130000,90000,122333,122333,0
0vI590pKK0sJQZKYxRpsyw==,40000,58.753285543,213333,270000,249126,249126,1
WwlOeiscC/IbgNGOvTYR9A==,15000,27.117084826,60000,70000,56688,56688,0
90njBPDuZBJbzZezLOBdkQ==,50000,195.527479091,523333,670000,523231,523231,1
vgwJNiE2UKtRcwAbwh3a1Q==,5000,24.688769414,30000,40000,14853,22279,1
uZ/p7jDTy+JYlGqbaG1uuw==,30000,53.117084826,126667,140000,125895,125895,0
22LbPiPNqH8xYfZEYCa86g==,15000,133.85902031,73333,70000,97656,97656,0
Ge0ZwQ5qytDVts1P9MWAzg==,40000,129.624253285,166667,150000,155619,155619,1
zPtRXGwrFpKS1LRbIIMdgA==,50000,169.075866188,450000,500000,408411,408411,1
cSo3L1X/aCucUr8sSYfSsQ==,40000,181.559737156,183333,200000,191342,191342,1
do6+JnUAmiDC3394LcRVqw==,50000,108.052568697,783333,900000,792036,792036,0
KLUztkYZ0IiaiJHir/b+7Q==,5000,26.30167264,30000,50000,29823,29823,1
HiiWoTYckilX88P2EL2TgA==,25000,65,113333,20000,131830,131830,0
FY3/cJYSRgUj6uiZeRqfHQ==,50000,76.30167264,483333,450000,441793,441793,1
8ioHmz1mhWGqAD+YPulalg==,10000,45.633213859,53333,60000,50813,50813,0
onBzzXQMuI4T9iZAGTGuyA==,10000,45.697729988,150000,150000,37558,37558,0
YI+30vHLAwUmDh+l9/1PTg==,35000,130.375149342,141667,185000,135300,135300,0
jKtBQOcwaFURVIfh1IxNcA==,25000,33.5041816,100000,50000,99996,99996,0
IMyC/3Xl8mUIw5WUMKAV9Q==,40000,27.688769414,170000,190000,159996,159996,1
FEa1FnXaknKbwQzVibDDeA==,50000,23.794504181,705000,10000,486667,486667,0
6WsAFT+gXKZXZ/tELOPYag==,50000,115.624253285,533333,450000,539050,539050,1
hNLPWsT62AlJ+1iCziU9Sw==,25000,158,100000,100000,102803,102803,0
1UzbS9a2E5Nucskuesh40w==,5000,63.729988052,40000,60000,29030,29030,0
myNMUdg7Def4NCSdQYfZxw==,50000,73.850059737,533333,500000,521282,521282,1
g5OEhOg35JaSyHwWM9jx/A==,45000,131.721027479,253333,320000,223367,223367,1
2u7g0c15hJPy6YM6X6EKaA==,10000,124.882317801,46667,60000,52494,52494,1
Km8GJo7JBntI16RmdYinkQ==,5000,45.721027479,26667,20000,29331,29331,1
pQm46qSQc5P0t8xSqF5CfA==,35000,34.65651135,156667,150000,201611,201611,1
9b3j5WEv+6rkJlPki2wUiw==,5000,52.052568697,20000,20000,20000,20000,0
Z6zHGrTp1uomFiiZbTOpQA==,50000,33.172640382,850000,970000,821383,821383,1
XbH3kTrPOzo7wAC11PtCtA==,40000,86.172640382,190000,300000,185628,185628,1
8g2dyK2j3CFBhUubtoqF2A==,5000,28.85902031,45000,70000,25572,38358,0
QFM9Z0pkGIxr+6nipi4YYA==,45000,62.850059737,226667,170000,209346,209346,1
h/33xRyvZRILQUaK0tq0vQ==,50000,47.204898446,593333,430000,599670,599670,1
5PuF3iaxpSx7ST6dVhobUg==,20000,74,80000,70000,79725,79725,0
eQkzTovL8m08dM+iPLf/jA==,50000,42.979091995,353333,300000,373033,373033,1
PV2RQSpG/11gzqtrRR5COQ==,25000,25.181600955,106667,120000,106337,106337,0
Hai6G6ll50el7o92wYhIEg==,50000,56.721027479,706667,670000,727760,727760,1
bz/b2ytykDOpoR2SGs5L2Q==,5000,27.375149342,50000,50000,33334,50001,0
kdHSsbvw26CsLc3Qr+ZvNg==,15000,27.826762246,63333,20000,60456,60456,0
DJZxV75agtO2L5W2KMh36w==,25000,130.333930704,150000,150000,89776,89776,1
oFNJ86PCZLQ7p9jtdZ1bqQ==,50000,85.817801672,530000,640000,550918,550918,1
7C3ZY4WP+PzRMMCYdTy2DA==,50000,115.65651135,466667,500000,458404,458404,1
cJ/CaQZKGBLRevW5i3Jikg==,40000,131.366188769,216667,200000,224101,224101,1
Lo+fo+mJnWZLoTGQb+4B4A==,10000,25.084826762,50000,50000,57738,57738,0
OZyKXC2A42w92M5aO/ij/Q==,50000,27.882317801,726667,620000,714782,714782,1
s6UsQmOQC24Zw9PlQMyXUg==,30000,27.043608124,136667,100000,153333,153333,1
j44dGPxxmn3SontQLww/2A==,30000,156.398446833,123333,120000,82487,82487,1
aeXC1eMW+mk1A/q4i3n3VA==,5000,92.688769414,20000,30000,11111,11111,1
UX5AJUkxZul2KkPs5yRQxQ==,25000,119.721027479,150000,150000,121977,121977,1
0jUAhAj+4TUSNdfn7W4riQ==,50000,70.430704898,350000,300000,362981,362981,1
oOJgOIjDrFba6ds4JfDJfA==,50000,180.439665471,400000,400000,373845,373845,0
gothHX1OXWtp7lXFbxcS8Q==,15000,27.826762246,76667,40000,74636,74636,0
Z0vpqdKkoGuhoYkL4jzd2g==,50000,124.398446833,373333,450000,387252,387252,1
P9ut9OBEN7JF66/aO/X+mg==,10000,57.955794504,43333,60000,54415,54415,0
+TN+w8wjCwV3Sl98D7ga9A==,40000,148.430704898,186667,90000,195786,195786,1
JkeWxtiRb+eSJD+CKJKtxg==,30000,27.342891278,130000,10000,166367,166367,0
rzinfuNWi8Bzfb9rI23+DQ==,20000,122.94683393,120000,180000,87072,87072,1
eyYq6+mMFlwuOJk8wkF3Jw==,40000,31.075866188,166667,150000,157514,157514,1
JU5akRc3zrfvytCP68+FaQ==,50000,138.366188769,306667,270000,304158,304158,1
ThzSNmAd2LTDT0ZZOjOw6w==,10000,50.988052568,60000,80000,43925,43925,0
DsT70dB4eanWIujX5avFRw==,40000,140.762246117,200000,200000,291650,291650,0
QF2HK0Ed7nyrlgPrpPDEuQ==,10000,22.891278375,65000,70000,46000,69000,0
htg+XWtv3Mr8JxsQcIsaTQ==,5000,155.665471923,45000,70000,49201,49201,0
EazbQX25bu8bl2V5anCGUw==,30000,109.633213859,130000,140000,119880,119880,0
/Gn38FpJ90y3N57uuoK7VQ==,5000,27.794504181,40000,40000,27554,41331,0
uY2iCfc958a4MVeU/KXGYA==,40000,51.310633213,201667,110000,201669,201669,0
JEe9iQHKuk6aFw+C+CgHSQ==,20000,27.246117084,93333,80000,106658,106658,0
4D2pnGztvSsiMLUcJBsPSA==,30000,64.21385902,130000,100000,129141,129141,0
3tB+qiP+hAWZS9h7SHNvzQ==,40000,26.269414575,170000,100000,193396,193396,1
FI9pt8RGlZF+2QA5uxydRQ==,5000,26.117084826,60000,60000,36098,54148,0
HJCCryj2Y0JX8a4xdmpQqw==,10000,50.439665471,40000,40000,44048,44048,0
eZI8+CIb915TjFoGyWVaiQ==,5000,55.366188769,33333,40000,33301,33301,1
dCg1cP+im3qQSU8xW8pG6g==,25000,75.600955794,106667,140000,116828,116828,0
jm4Vh4J+NSPFnL+AoUNCxw==,40000,53.204898446,200000,200000,221667,221667,1
Jm4f4IZAcuWnDsuIFBMLbA==,35000,53.697729988,155000,65000,162676,162676,0
kSMkfODYbO59FQ51egwErA==,50000,62.688769414,270000,370000,255246,255246,1
Hy6aWTm9APNZGmBV9ZrDeA==,25000,93.794504181,110000,110000,110413,110413,0
29d0dqLT1QyCVxhvkL6SPg==,40000,28.600955794,200000,240000,205120,205120,0
Mh8qRy2X7wGkNJISbzniIw==,5000,50.117084826,30000,20000,42858,42858,0
+jtto8lRNJmgQEVuq1yR2A==,20000,50.430704898,90000,50000,91571,91571,1
Z2HoeC5bAJY62e/B2dzKXA==,10000,25.955794504,51667,55000,50744,50744,0
XkGmZxM3GkI/VVKlf53Apg==,20000,23.398446833,86667,100000,64018,64018,1
fxFXyuqLedP0zMB+SEFEpw==,30000,38.5041816,126667,180000,103127,103127,0
oPUisbNISmIvehSydmti7w==,5000,29.310633213,33333,60000,31842,31842,0
rxx4DlRPeowq5qioz15V0w==,50000,22.600955794,288333,280000,293023,293023,0
DmMWqfj0iR7rivcUmAtkkA==,25000,23.85902031,150000,200000,77812,77812,0
K5QsSTXBTbD+QTEFWE1L9g==,5000,25.826762246,30000,40000,11278,16918,0
KYgHgiBSgFRcHVK5eUqNGg==,15000,30.117084826,60000,60000,62681,62681,0
p/0ZsVZSPTTtaNf7u3lh+w==,10000,47.794504181,120000,120000,64073,64073,0
3+GRzApd3V8Gf4sM+tiV8g==,50000,28.237156511,316667,300000,321864,321864,1
tpI0N/FXO4u14Hdwd5WMsQ==,5000,31.979091995,30000,20000,33173,33173,1
rNs1ckuwRf6//Ez8hHzGPg==,30000,110.430704898,133333,150000,153061,153061,1
CvfQkdfa1cmodT7GqCL3iQ==,50000,73.665471923,263333,340000,258577,258577,0
hd11DPta0VmRdu+VjgehyA==,50000,122.043608124,1053333,850000,1033199,1033199,1
hxX03+C/k2vBw8VfAs5OpQ==,40000,34.204898446,216667,190000,201439,201439,1
x6qD5z54NnSQaku9SDmK2A==,50000,41.30167264,913333,700000,920947,920947,1
yJxP21IcGsQdCR3255I4Kw==,40000,190.923536439,196667,280000,208486,208486,0
Kt/9Pc6qoXHfwaQ1LRwqrQ==,50000,107.850059737,270000,290000,266171,266171,1
oxhXaWhPQO5s7vKC/pRFGQ==,40000,87.471923536,200000,300000,217417,217417,0
P7LRJ0/ToERluZjKysESYw==,5000,52.955794504,20000,20000,30449,30449,0
8mVaw6IDe/+sHnCbDTmoAA==,40000,115.85902031,183333,140000,185051,185051,0
YzLexPkJXrWHu4t/hFXxPA==,10000,26.633213859,75000,110000,40011,60017,0
wh80TkkMbwQ9jey0MYdqxA==,50000,50.785543608,313333,280000,324797,324797,1
naW+1mqvD+f/WjW6IzrZDg==,25000,115.65651135,150000,200000,117585,117585,1
JOhHGHikuCAmFhlyxuUrJw==,20000,140.665471923,125000,150000,107439,107439,0
jjx14TouGsDb5ZKYs2AOtw==,30000,32.826762246,120000,90000,119921,119921,0
8XdskqI4m8YOMnYBIW62Ag==,45000,85.559737156,253333,280000,268651,268651,1
okbHQNeagzDQyHZQwhtJ4A==,5000,51.237156511,50000,60000,42832,42832,1
/q3psz6/Os0X2hHxv/qJRg==,10000,50.052568697,75000,100000,42909,42909,0
3gtEaRXZLyQgHVs3biDONw==,50000,118.366188769,1600000,1500000,1601022,1601022,1
UAXFSK57r5srUBaYPaQwJg==,35000,54.471923536,163333,190000,169298,169298,0
+pRMXN54JlJcbzIkv2rf0g==,10000,34.495221027,53333,90000,63974,63974,1
rGjP7op7UhxtE1DVSmG+oA==,15000,61.988052568,66667,80000,114685,114685,0
Atqs6diS4/2ZfhFL2hgA4Q==,10000,39.600955794,53333,40000,56256,56256,0
D0am7PGBgvLE3zz/ygacgA==,15000,109.794504181,76667,110000,65505,65505,0
WDyckN1k+Dj1B17WoOlf5w==,25000,117.269414575,106667,80000,104890,104890,1
X4Ej+fLmO1tn8gv2ErlF+Q==,5000,105.600955794,50000,60000,29299,29299,0
HThANfj5T42SU+gKMgT76A==,40000,28.624253285,186667,100000,170331,170331,1
LHVdqm2Z3b4vw2i41XY2BA==,40000,28.495221027,213333,270000,204519,204519,1
x49Bo5Y0f0cnzYnWFWacWQ==,5000,26.826762246,23333,10000,23335,23335,0
on2X0VFq7W+TN1Sei7/gcw==,50000,123.850059737,333333,400000,370578,370578,1
0vqubtU8Dqix6q8wOjcgsw==,45000,89.591995221,230000,530000,226111,226111,1
g8GhSkYbwapGOTMe6v5R+A==,40000,24.914575866,250000,200000,169433,169433,1
TRoaI94MkRCYsdgbw7wRSw==,35000,96.955794504,150000,150000,150715,150715,0
jztzf+KhwmG/pCcxApbKEw==,35000,27.246117084,150000,100000,118172,118172,0
ZlIuj8lOGTReWyRC8htXbg==,15000,52.430704898,66667,90000,66681,66681,1
Y4S/CMBBPr55uVz2c8pEEA==,25000,31.591995221,110000,180000,177829,177829,1
mtDGhb/AGWFGdhObDWsTxQ==,20000,29.375149342,125000,180000,60489,60489,0
AkSKWhsBZpORqUBy4meduQ==,45000,73.979091995,233333,230000,223689,223689,1
Dq5swD3aEjud2chkoIbyEQ==,15000,165.310633213,75000,100000,78134,78134,0
CtFU6NzatRiFgsSQ8Xsi/w==,40000,55.721027479,193333,210000,192853,192853,1
5pAIHpWqgsE6JCVqh/Dg8g==,50000,52.762246117,266667,450000,216179,216179,0
dH6vz05OA8/bebR1890kVA==,40000,117.65651135,180000,150000,181814,181814,1
MY8LlZhvJhK81+NkUnBNTw==,40000,57.979091995,166667,100000,182669,182669,1
vg4QMNP2gp6ZBV0nULTVlw==,35000,164.430704898,163333,210000,162246,162246,1
pp4NZj4cRr5vUvOmy8ZT7g==,20000,55.65651135,93333,30000,103981,103981,1
rtWtDruo5AOCgeVtTNZ8Tg==,30000,64.269414575,126667,150000,111115,111115,1
z7W7AeYdbrPG3+RF/ZoNAA==,25000,23.762246117,106667,110000,106669,106669,0
jDZsKdKhN7IZxa0IvN47FQ==,30000,164.310633213,133333,150000,127177,127177,0
Zt9ajryYWtcD4GgATqCE/A==,50000,142.30167264,293333,310000,269391,269391,1
HzF/JFwyY8yu1RGosmWslA==,50000,146.753285543,666667,740000,663536,663536,1
E9qUGOBuxZbzJ36VHWZEnw==,40000,53.204898446,180000,300000,179945,179945,1
5+A/jkX3N3cLRnJ74cclgw==,50000,29,590000,420000,570688,570688,1
LAdGKo5Y7RaOANnllTht4A==,20000,30.762246117,83333,100000,74142,74142,0
tcR8bxo3PniYOwVIYvcnVQ==,50000,146.753285543,396667,250000,410701,410701,1
2wMXOndf7l6GzPrcKovJIA==,50000,109.65651135,766667,600000,755019,755019,1
00e/tRzovNx4ZJMKTXJFcg==,35000,85.688769414,140000,120000,197334,197334,1
8GCJ6cotFqmzDmwyfO+mfw==,15000,30.439665471,66667,100000,61694,61694,0
9glQjSaJNnyvlgvAG24Osw==,40000,47.527479091,190000,270000,221334,221334,1
g769y9JhMt88XvHcNs1O7A==,40000,53.043608124,166667,160000,167769,167769,1
x5eT2jZaXUDMiyPHRCTjqQ==,35000,23.246117084,160000,200000,154184,154184,0
AyUSw1xawFPsW9Rrv81vuQ==,15000,24.471923536,90000,70000,80468,80468,0
Uy++5KoPbeBCACIaARmOvQ==,40000,139.979091995,200000,200000,197951,197951,1
NAAyKRhN4npmvZQuMtjvMQ==,50000,49.075866188,333333,300000,300207,300207,1
PEXgbXPNBRcA3oMmI8AThg==,10000,39.665471923,46667,40000,41577,41577,0
oWhVPjiGaiDq8FUdrgll9Q==,35000,56.850059737,150000,220000,161192,161192,1
kCYOVqnRYnnPr4RFv5uZgA==,5000,86.979091995,20000,20000,25318,25318,1
rqHZFZjOpQIn1kexZKJwzA==,50000,112.462962962,326667,130000,344162,344162,1
Jajp+KvrIbb55v5E3husOw==,5000,33.407407407,30000,40000,12328,18492,0
6XPmlEGNA9KBtwfKzdqG5Q==,5000,49.665471923,25000,10000,17778,26667,0
RQNg0FE1KQ1LdtCcGHAWTg==,35000,57.310633213,153333,160000,151823,151823,0
wH5rrosSR6udT3SKvgwcUA==,25000,40.633213859,150000,200000,121084,121084,0
aZO8VsJJAu0H1QufdU3ujA==,15000,30.140382317,56667,120000,64600,64600,1
17wo81zRoWNFBMoZc6eWNw==,5000,39.5041816,36667,10000,244655,244655,0
Kf0Yfcq+6munD3KHaim8rw==,35000,34.30167264,156667,200000,174845,174845,1
6gHsT7QaluMbpl0SSIR0cg==,35000,31.172640382,140000,230000,155074,155074,1
VShkh7baUGj8QWj8On9ylQ==,10000,117.30167264,65000,70000,47542,47542,1
qt+ClbxkOOqLS8Ih/45k0A==,25000,27.762246117,110000,100000,117673,117673,0
TeHmTRyw5xkn8uFrEcPpxw==,50000,23.310633213,1500000,1500000,67,200,0
n9MlWXnwCmZIYyZ7ODa9tw==,45000,50,243333,260000,269408,269408,1
rASdmjzhf9PK2ddiHb5d6w==,20000,23.5041816,125000,100000,66158,99237,0
CvCnq7yckUe4SYLtExbA5A==,40000,26,173333,140000,165766,165766,1
ycDT34lbMBpfBPOMCchfUA==,50000,59.172640382,320000,440000,295660,295660,1
hzm9slZVmSJKmWR7zmtI9w==,40000,59.172640382,173333,180000,158136,158136,1
vPegOLeu3KPRnHelM6ZVIw==,10000,40.149342891,46667,20000,60558,60558,0
uN8XIn4AIMAt6iMs32i+/Q==,5000,86.21385902,30000,20000,20032,20032,0
X5aosUF3SEbd79kfbJ85cw==,50000,105.762246117,400000,400000,347161,347161,0
KUmyjl3ptubVKorb2LoS+Q==,50000,32.140382317,336667,230000,351005,351005,1
DVPQq+MxesrL6HsBFfRKgA==,5000,47.536439665,60000,60000,32029,48044,0
vWJzIYKWwlu/KQC35Y8AkQ==,40000,166.117084826,216667,200000,243957,243957,0
hwanRqY/CudnXIMcsYy/6A==,5000,26.149342891,30000,40000,25220,25220,0
Ff4Hf3vLBZyVvhDKfG7dUA==,50000,67.269414575,306667,310000,313590,313590,1
aYC5nOdNqIR3/pzH8IiTxQ==,40000,101.246117084,275000,260000,185851,185851,0
ujS7aqRACbGnHfTrA+rmvg==,10000,149.407407407,40000,50000,31625,31625,0
cgWSfiHVDrcE5fj8mYExZg==,5000,92.688769414,33333,60000,43445,43445,1
ahyppluhIt1EDpuNrrpa7g==,40000,32.785543608,190000,160000,176374,176374,1
fyj1nd6ANyjqme7x4nJukg==,5000,53.568697729,45000,40000,34439,34439,0
2m6/NFWu5KLwDhZlNEwYPQ==,20000,53.237156511,250000,250000,161919,161919,1
14TYK5pyB567Okdfq8Lrmg==,35000,25.624253285,153333,70000,162991,162991,1
duVGyMIDVwroIie1JuZjVQ==,10000,103.495221027,70000,120000,51309,51309,1
Hrtm3lf3+TVELj7o14jnmw==,15000,28.342891278,63333,70000,63980,63980,0
KNaqHHArVTbhYxH+GPUoFA==,20000,92.697729988,96667,110000,98693,98693,0
kFKj4lRzlieAdCCSM7Es6g==,5000,43.633213859,50000,50000,19267,28901,0
PVy50pYMj9to3XtpXdKTeA==,30000,62.979091995,136667,220000,152345,152345,1
pLx6Cts2lfQxysisXC7uzw==,5000,157.075866188,33333,10000,36665,36665,1
QJyIcL+fjI0Z3U7qnjswzw==,20000,78.729988052,80000,50000,82667,82667,0
Oe299VOOiYdErC1rSihDsQ==,5000,28.624253285,21667,20000,17958,17958,1
uZFjJv0uql2ObNt+4OzO4A==,50000,46.850059737,533333,420000,531077,531077,1
0rQAegVdD+n0MDa+uw0pIA==,30000,60.600955794,120000,150000,123547,123547,0
COee5eFKflHb98420tZ2FA==,15000,26.278375149,76667,70000,89365,89365,0
3dE+a5WJ+RSzPEaq8xckvw==,40000,85.94683393,220000,190000,223595,223595,1
KwjsZKKXBCkUyem+eUxSIA==,30000,136.333930704,133333,100000,154258,154258,1
60xXeRFAlpi3y1jGbcyljw==,5000,28.891278375,36667,70000,37168,37168,0
YJQB8Iq6sqagsVY7Io8iUA==,20000,46.665471923,135000,250000,77550,116325,0
NEUZlJRF0m0DmqKsZLy1LQ==,50000,95.624253285,666667,500000,614892,614892,1
5d5OHSjw4h43eit9webpuQ==,50000,57.30167264,350000,380000,306334,306334,1
8ktucJoVKJ+iuekHRa+GlA==,5000,24.21385902,30000,20000,41600,41600,0
ComNdA0dyBmLT0i3tkY8yA==,35000,25.333930704,140000,160000,141012,141012,1
9dR/oNw95au7IkAe8p98Uw==,10000,24.955794504,46667,30000,49390,49390,0
IbJg0b0DXxKwLACX+vLI1g==,5000,98.826762246,16667,10000,29441,29441,0
G2Dd4YuJAiICyQ4LuvvyaA==,40000,28.052568697,213333,370000,214928,214928,0
/cixX1IOl5eFy8/tjHRl6g==,50000,33.753285543,916667,800000,939581,939581,1
wVPjPxb0sOaXIy/wTDRI1g==,25000,60.850059737,106667,200000,124019,124019,1
7eIWoHMke/0cEj7w9/D58A==,20000,163.149342891,83333,50000,82653,82653,0
/Knh4FfZZPgkrz5nymHgNg==,25000,85.817801672,106667,100000,105115,105115,1
p7lsYWbzqh264i3FyneZ+w==,10000,88.471923536,80000,100000,57367,57367,0
y5Tfm3aV0+ynZ9CQuYWs/w==,40000,76.633213859,250000,200000,223545,223545,0
hdXN29vvQ4TLTasbZfKaKw==,40000,47.366188769,310000,220000,243482,243482,1
XOygCNMxi6oK2aSZNUqniw==,40000,108.568697729,200000,100000,206914,206914,0
8BoqCh3+Lq+KmdXq63FASw==,40000,67.043608124,183333,300000,184198,184198,1
8OqLJ1UMLfvVxIwfeKYJ6g==,30000,134.891278375,133333,100000,134482,134482,0
jcXhEsuyHQBL9HagFbeVRg==,50000,26.882317801,663333,600000,662156,662156,1
EfAFLL5ljApUnu0b1sFXjg==,20000,147.624253285,83333,150000,93840,93840,1
G/QncBqIePNRbpwzv5uLag==,50000,44.591995221,710000,330000,702392,702392,1
g7E7cCeRx4wCmNkpYsHrCg==,25000,169.462962962,110000,90000,109299,109299,1
2Fmz6CNhcjD0xnoXGTGsig==,40000,44.785543608,210000,360000,205528,205528,1
SFPU711kLPY1/XUBX8OL+A==,45000,26.721027479,226667,190000,216065,216065,1
DUizKvPQ22kHAFc/WGPvOg==,50000,47.043608124,293333,320000,319996,319996,1
TyMS8uaxNsf9Dstqu4U4Mg==,40000,27.430704898,255000,410000,195156,195156,1
dkuYQM/0sVwz3ua8YGx2KQ==,25000,75.536439665,150000,200000,133417,133417,0
t7E18eIkNO2uSEzlsQZYFQ==,15000,47.21385902,100000,100000,56752,56752,0
/Q9DWLz77O077Bj6K6ZaQQ==,45000,152.172640382,223333,400000,198762,198762,1
QiT40Pmu0TVRw9GGrkhNNA==,35000,72.108124253,140000,170000,139496,139496,1
0uRRX4vGY6VQF7XYb8yFCQ==,10000,31,53333,20000,60054,60054,0
gukImF8T3xKfZhmIzh8qVg==,35000,101.914575866,150000,130000,161816,161816,1
u9YpnimO/dAIPfVnSpOMLA==,50000,137.430704898,306667,300000,329504,329504,1
pGTaQzslqHCBcBkYPHp4Zg==,50000,93.108124253,600000,700000,600741,600741,1
XIucYKQubdn2SlU60reerA==,30000,43.084826762,126667,180000,147609,147609,0
NWC3kNY4ld5yEPhrKOMqCA==,35000,85.762246117,163333,200000,151922,151922,0
lMPfn7SFs6djuL9mdUqhVQ==,40000,58.688769414,166667,200000,163698,163698,1
kjUFPCw/LOugRXrx7FPD5Q==,15000,49.665471923,90000,80000,57679,57679,0
Dkhqjna3PYywfvOwlp/IEA==,50000,115.633213859,566667,550000,576454,576454,0
VjWCecnjTR3SEoEtuTvjDA==,15000,47.342891278,63333,70000,74246,74246,0
+zyL5JVUkxSkGU1Nv9SZ8g==,15000,141.697729988,60000,80000,57964,57964,0
CRaEXnI3JmYY+/GqyRnmxQ==,40000,139.204898446,180000,70000,186470,186470,1
8QbzxovHTDXEBZ7h+eMkEg==,40000,87.140382317,210000,220000,233562,233562,1
cP51HSlMJJjJSeZSyDz1SA==,50000,107.817801672,973333,1210000,876873,876873,1
ma44kZPhYNNh2B9OMLRedA==,45000,44.94683393,246667,120000,226525,226525,1
ydwKxoo94/4FOYlFVfBWAQ==,10000,51.5041816,70000,70000,80016,120024,0
1U8KooWN1OYJF5aqmRzHKQ==,5000,92.85902031,40000,10000,37400,56100,0
mWJb2okeENBgf1N0rwwJWA==,5000,28,26667,20000,26683,26683,0
J5R4Zh14QDtsp9YwPNZhMA==,5000,40.826762246,45000,40000,22261,33392,0
AecrURLzQM/bamP6R8TrQg==,15000,51.527479091,90000,110000,56052,56052,1
8FXt9gTfyOULBzpZtrPacA==,50000,39.94683393,306667,360000,328099,328099,1
wyyWMj7/Uj9ZNFlD6Xg+Og==,15000,27.5041816,63333,60000,57503,57503,0
jyyWtPL8Ywm/3mYSNPR/Lw==,25000,76.624253285,103333,90000,140444,140444,1
5kR3VbQNeuOYFpboj4isBA==,35000,145.665471923,160000,100000,149102,149102,0
kx3istFk6y3bD5PvacK2ow==,50000,63.495221027,380000,530000,371583,371583,1
F8co0sTLB9Q4VwePpcwcQw==,40000,43.882317801,183333,200000,170568,170568,1
ZggHK2ekwkuTf0bAnV6nGA==,10000,73.721027479,53333,30000,66744,66744,1
pvXjj24Bbq5taivyAGZqcg==,40000,73.955794504,196667,270000,265411,265411,0
6gTLa2SUMumGX+hMZ6laqw==,50000,169.043608124,290000,330000,261264,261264,1
N7JbCvQDlyhpOhJ2QupkFA==,35000,56.204898446,156667,250000,155570,155570,1
0jN/8bmPRXoLIUfCnUqt8g==,5000,40.729988052,45000,20000,27070,27070,0
OnBf71oOyQbdRb1vKIB0Ug==,30000,29.108124253,185000,250000,173568,173568,1
OWAB+jdp8SCSQHQQhTJlEQ==,15000,150.278375149,76667,140000,92028,92028,0
9zhGz0PF17Ptj6TBBZiKHQ==,10000,26.052568697,50000,50000,50001,50001,0
qQJzItyennC9RHYExKwoMA==,10000,53,60000,40000,37032,37032,0
l/wVfFJmhOFFpeE9YTF/DA==,15000,63.568697729,76667,20000,84719,84719,0
